Ecosystem	Package	Version	Scope	License	License files	Source
npm	lilconfig	3.1.3	development	MIT		https://registry.npmjs.org/lilconfig/-/lilconfig-3.1.3.tgz
npm	lines-and-columns	1.2.4	development	MIT		https://registry.npmjs.org/lines-and-columns/-/lines-and-columns-1.2.4.tgz
npm	locate-path	5.0.0	development	MIT		https://registry.npmjs.org/locate-path/-/locate-path-5.0.0.tgz
npm	lodash.memoize	4.1.2	development	MIT		https://registry.npmjs.org/lodash.memoize/-/lodash.memoize-4.1.2.tgz
npm	lru-cache	5.1.1	runtime	ISC		https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz
npm	lz-string	1.5.0	development	MIT		https://registry.npmjs.org/lz-string/-/lz-string-1.5.0.tgz
npm	make-dir	4.0.0	development	MIT		https://registry.npmjs.org/make-dir/-/make-dir-4.0.0.tgz
npm	make-dir/node_modules/semver	7.8.5	development	ISC		https://registry.npmjs.org/semver/-/semver-7.8.5.tgz
npm	make-error	1.3.6	development	ISC		https://registry.npmjs.org/make-error/-/make-error-1.3.6.tgz
npm	makeerror	1.0.12	development	BSD-3-Clause		https://registry.npmjs.org/makeerror/-/makeerror-1.0.12.tgz
npm	merge-stream	2.0.0	development	MIT		https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz
npm	merge2	1.4.1	development	MIT		https://registry.npmjs.org/merge2/-/merge2-1.4.1.tgz
npm	micromatch	4.0.8	development	MIT		https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz
npm	mimic-fn	2.1.0	development	MIT		https://registry.npmjs.org/mimic-fn/-/mimic-fn-2.1.0.tgz
npm	min-indent	1.0.1	development	MIT		https://registry.npmjs.org/min-indent/-/min-indent-1.0.1.tgz
npm	minimatch	9.0.9	development	ISC		https://registry.npmjs.org/minimatch/-/minimatch-9.0.9.tgz
npm	minimist	1.2.8	development	MIT		https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz
npm	minipass	7.1.3	development	BlueOak-1.0.0		https://registry.npmjs.org/minipass/-/minipass-7.1.3.tgz
npm	ms	2.1.3	runtime	MIT		https://registry.npmjs.org/ms/-/ms-2.1.3.tgz
npm	mz	2.7.0	development	MIT		https://registry.npmjs.org/mz/-/mz-2.7.0.tgz
npm	nanoid	3.3.15	runtime	MIT		https://registry.npmjs.org/nanoid/-/nanoid-3.3.15.tgz
npm	napi-postinstall	0.3.4	development	MIT		https://registry.npmjs.org/napi-postinstall/-/napi-postinstall-0.3.4.tgz
npm	natural-compare	1.4.0	development	MIT		https://registry.npmjs.org/natural-compare/-/natural-compare-1.4.0.tgz
npm	neo-async	2.6.2	development	MIT		https://registry.npmjs.org/neo-async/-/neo-async-2.6.2.tgz
npm	node-int64	0.4.0	development	MIT		https://registry.npmjs.org/node-int64/-/node-int64-0.4.0.tgz
npm	node-releases	2.0.50	runtime	MIT		https://registry.npmjs.org/node-releases/-/node-releases-2.0.50.tgz
npm	normalize-path	3.0.0	development	MIT		https://registry.npmjs.org/normalize-path/-/normalize-path-3.0.0.tgz
npm	npm-run-path	4.0.1	development	MIT		https://registry.npmjs.org/npm-run-path/-/npm-run-path-4.0.1.tgz
npm	nwsapi	2.2.24	development	MIT		https://registry.npmjs.org/nwsapi/-/nwsapi-2.2.24.tgz
npm	object-assign	4.1.1	development	MIT		https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz
npm	object-hash	3.0.0	development	MIT		https://registry.npmjs.org/object-hash/-/object-hash-3.0.0.tgz
npm	once	1.4.0	development	ISC		https://registry.npmjs.org/once/-/once-1.4.0.tgz
npm	onetime	5.1.2	development	MIT		https://registry.npmjs.org/onetime/-/onetime-5.1.2.tgz
npm	p-limit	3.1.0	development	MIT		https://registry.npmjs.org/p-limit/-/p-limit-3.1.0.tgz
npm	p-locate	4.1.0	development	MIT		https://registry.npmjs.org/p-locate/-/p-locate-4.1.0.tgz
npm	p-locate/node_modules/p-limit	2.3.0	development	MIT		https://registry.npmjs.org/p-limit/-/p-limit-2.3.0.tgz
npm	p-try	2.2.0	development	MIT		https://registry.npmjs.org/p-try/-/p-try-2.2.0.tgz
npm	package-json-from-dist	1.0.1	development	BlueOak-1.0.0		https://registry.npmjs.org/package-json-from-dist/-/package-json-from-dist-1.0.1.tgz
npm	parse-json	5.2.0	development	MIT		https://registry.npmjs.org/parse-json/-/parse-json-5.2.0.tgz
npm	parse5	7.3.0	development	MIT		https://registry.npmjs.org/parse5/-/parse5-7.3.0.tgz
npm	path-exists	4.0.0	development	MIT		https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz
npm	path-is-absolute	1.0.1	development	MIT		https://registry.npmjs.org/path-is-absolute/-/path-is-absolute-1.0.1.tgz
npm	path-key	3.1.1	development	MIT		https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz
npm	path-parse	1.0.7	development	MIT		https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz
npm	path-scurry	1.11.1	development	BlueOak-1.0.0		https://registry.npmjs.org/path-scurry/-/path-scurry-1.11.1.tgz
npm	path-scurry/node_modules/lru-cache	10.4.3	development	ISC		https://registry.npmjs.org/lru-cache/-/lru-cache-10.4.3.tgz
npm	picocolors	1.1.1	runtime	ISC		https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz
npm	picomatch	2.3.2	development	MIT		https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz
npm	pify	2.3.0	development	MIT		https://registry.npmjs.org/pify/-/pify-2.3.0.tgz
npm	pirates	4.0.7	development	MIT		https://registry.npmjs.org/pirates/-/pirates-4.0.7.tgz
npm	pkg-dir	4.2.0	development	MIT		https://registry.npmjs.org/pkg-dir/-/pkg-dir-4.2.0.tgz
npm	postcss	8.5.16	runtime	MIT		https://registry.npmjs.org/postcss/-/postcss-8.5.16.tgz
npm	postcss-import	15.1.0	development	MIT		https://registry.npmjs.org/postcss-import/-/postcss-import-15.1.0.tgz
npm	postcss-js	4.1.0	development	MIT		https://registry.npmjs.org/postcss-js/-/postcss-js-4.1.0.tgz
npm	postcss-load-config	6.0.1	development	MIT		https://registry.npmjs.org/postcss-load-config/-/postcss-load-config-6.0.1.tgz
npm	postcss-nested	6.2.0	development	MIT		https://registry.npmjs.org/postcss-nested/-/postcss-nested-6.2.0.tgz
npm	postcss-selector-parser	6.1.4	development	MIT		https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-6.1.4.tgz
npm	postcss-value-parser	4.2.0	development	MIT		https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-4.2.0.tgz
npm	pretty-format	27.5.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-27.5.1.tgz
npm	pretty-format/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	punycode	2.3.1	development	MIT		https://registry.npmjs.org/punycode/-/punycode-2.3.1.tgz
npm	pure-rand	7.0.1	development	MIT		https://registry.npmjs.org/pure-rand/-/pure-rand-7.0.1.tgz
npm	queue-microtask	1.2.3	development	MIT		https://registry.npmjs.org/queue-microtask/-/queue-microtask-1.2.3.tgz
npm	react	19.2.7	runtime	MIT		https://registry.npmjs.org/react/-/react-19.2.7.tgz
npm	react-dom	19.2.7	runtime	MIT		https://registry.npmjs.org/react-dom/-/react-dom-19.2.7.tgz
npm	react-is	17.0.2	development	MIT		https://registry.npmjs.org/react-is/-/react-is-17.0.2.tgz
npm	react-is	18.3.1	development	MIT		https://registry.npmjs.org/react-is/-/react-is-18.3.1.tgz
npm	react-is	19.2.7	development	MIT		https://registry.npmjs.org/react-is/-/react-is-19.2.7.tgz
npm	react-refresh	0.17.0	runtime	MIT		https://registry.npmjs.org/react-refresh/-/react-refresh-0.17.0.tgz
npm	react-router	7.18.1	runtime	MIT		https://registry.npmjs.org/react-router/-/react-router-7.18.1.tgz
npm	react-router-dom	7.18.1	runtime	MIT		https://registry.npmjs.org/react-router-dom/-/react-router-dom-7.18.1.tgz
npm	read-cache	1.0.0	development	MIT		https://registry.npmjs.org/read-cache/-/read-cache-1.0.0.tgz
npm	readdirp	3.6.0	development	MIT		https://registry.npmjs.org/readdirp/-/readdirp-3.6.0.tgz
npm	redent	3.0.0	development	MIT		https://registry.npmjs.org/redent/-/redent-3.0.0.tgz
npm	require-directory	2.1.1	development	MIT		https://registry.npmjs.org/require-directory/-/require-directory-2.1.1.tgz
npm	resolve	1.22.12	development	MIT		https://registry.npmjs.org/resolve/-/resolve-1.22.12.tgz
npm	resolve-cwd	3.0.0	development	MIT		https://registry.npmjs.org/resolve-cwd/-/resolve-cwd-3.0.0.tgz
npm	resolve-from	5.0.0	development	MIT		https://registry.npmjs.org/resolve-from/-/resolve-from-5.0.0.tgz
npm	reusify	1.1.0	development	MIT		https://registry.npmjs.org/reusify/-/reusify-1.1.0.tgz
npm	rollup	4.62.2	runtime	MIT		https://registry.npmjs.org/rollup/-/rollup-4.62.2.tgz
npm	rrweb-cssom	0.8.0	development	MIT		https://registry.npmjs.org/rrweb-cssom/-/rrweb-cssom-0.8.0.tgz
npm	run-parallel	1.2.0	development	MIT		https://registry.npmjs.org/run-parallel/-/run-parallel-1.2.0.tgz
npm	safer-buffer	2.1.2	development	MIT		https://registry.npmjs.org/safer-buffer/-/safer-buffer-2.1.2.tgz
npm	saxes	6.0.0	development	ISC		https://registry.npmjs.org/saxes/-/saxes-6.0.0.tgz
npm	scheduler	0.27.0	runtime	MIT		https://registry.npmjs.org/scheduler/-/scheduler-0.27.0.tgz
npm	semver	6.3.1	runtime	ISC		https://registry.npmjs.org/semver/-/semver-6.3.1.tgz
npm	set-cookie-parser	2.7.2	runtime	MIT		https://registry.npmjs.org/set-cookie-parser/-/set-cookie-parser-2.7.2.tgz
npm	shebang-command	2.0.0	development	MIT		https://registry.npmjs.org/shebang-command/-/shebang-command-2.0.0.tgz
npm	shebang-regex	3.0.0	development	MIT		https://registry.npmjs.org/shebang-regex/-/shebang-regex-3.0.0.tgz
npm	signal-exit	4.1.0	development	ISC		https://registry.npmjs.org/signal-exit/-/signal-exit-4.1.0.tgz
npm	slash	3.0.0	development	MIT		https://registry.npmjs.org/slash/-/slash-3.0.0.tgz
npm	source-map	0.6.1	development	BSD-3-Clause		https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz
npm	source-map-js	1.2.1	runtime	BSD-3-Clause		https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz
npm	source-map-support	0.5.13	development	MIT		https://registry.npmjs.org/source-map-support/-/source-map-support-0.5.13.tgz
npm	sprintf-js	1.0.3	development	BSD-3-Clause		https://registry.npmjs.org/sprintf-js/-/sprintf-js-1.0.3.tgz
npm	stack-utils	2.0.6	development	MIT		https://registry.npmjs.org/stack-utils/-/stack-utils-2.0.6.tgz
npm	string-length	4.0.2	development	MIT		https://registry.npmjs.org/string-length/-/string-length-4.0.2.tgz
npm	string-length/node_modules/strip-ansi	6.0.1	development	MIT		https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz
npm	string-width	4.2.3	development	MIT		https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz
npm	string-width	5.1.2	development	MIT		https://registry.npmjs.org/string-width/-/string-width-5.1.2.tgz
npm	string-width-cjs/node_modules/emoji-regex	8.0.0	development	MIT		https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz
npm	string-width-cjs/node_modules/strip-ansi	6.0.1	development	MIT		https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz
npm	strip-ansi	6.0.1	development	MIT		https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz
npm	strip-ansi	7.2.0	development	MIT		https://registry.npmjs.org/strip-ansi/-/strip-ansi-7.2.0.tgz
npm	strip-ansi/node_modules/ansi-regex	6.2.2	development	MIT		https://registry.npmjs.org/ansi-regex/-/ansi-regex-6.2.2.tgz
npm	strip-bom	4.0.0	development	MIT		https://registry.npmjs.org/strip-bom/-/strip-bom-4.0.0.tgz
npm	strip-final-newline	2.0.0	development	MIT		https://registry.npmjs.org/strip-final-newline/-/strip-final-newline-2.0.0.tgz
npm	strip-indent	3.0.0	development	MIT		https://registry.npmjs.org/strip-indent/-/strip-indent-3.0.0.tgz
npm	strip-json-comments	3.1.1	development	MIT		https://registry.npmjs.org/strip-json-comments/-/strip-json-comments-3.1.1.tgz
npm	sucrase	3.35.1	development	MIT		https://registry.npmjs.org/sucrase/-/sucrase-3.35.1.tgz
npm	supports-color	7.2.0	development	MIT		https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz
npm	supports-preserve-symlinks-flag	1.0.0	development	MIT		https://registry.npmjs.org/supports-preserve-symlinks-flag/-/supports-preserve-symlinks-flag-1.0.0.tgz
npm	symbol-tree	3.2.4	development	MIT		https://registry.npmjs.org/symbol-tree/-/symbol-tree-3.2.4.tgz
npm	synckit	0.11.13	development	MIT		https://registry.npmjs.org/synckit/-/synckit-0.11.13.tgz
npm	tailwind-merge	3.6.0	runtime	MIT		https://registry.npmjs.org/tailwind-merge/-/tailwind-merge-3.6.0.tgz
npm	tailwindcss	3.4.19	development	MIT		https://registry.npmjs.org/tailwindcss/-/tailwindcss-3.4.19.tgz
npm	test-exclude	6.0.0	development	ISC		https://registry.npmjs.org/test-exclude/-/test-exclude-6.0.0.tgz
npm	test-exclude/node_modules/brace-expansion	1.1.15	development	MIT		https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.15.tgz
npm	test-exclude/node_modules/glob	7.2.3	development	ISC		https://registry.npmjs.org/glob/-/glob-7.2.3.tgz
npm	test-exclude/node_modules/minimatch	3.1.5	development	ISC		https://registry.npmjs.org/minimatch/-/minimatch-3.1.5.tgz
npm	thenify	3.3.1	development	MIT		https://registry.npmjs.org/thenify/-/thenify-3.3.1.tgz
npm	thenify-all	1.6.0	development	MIT		https://registry.npmjs.org/thenify-all/-/thenify-all-1.6.0.tgz
npm	tinyglobby	0.2.17	runtime	MIT		https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.17.tgz
npm	tinyglobby/node_modules/fdir	6.5.0	runtime	MIT		https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz
npm	tinyglobby/node_modules/picomatch	4.0.5	runtime	MIT		https://registry.npmjs.org/picomatch/-/picomatch-4.0.5.tgz
npm	tldts	6.1.86	development	MIT		https://registry.npmjs.org/tldts/-/tldts-6.1.86.tgz
npm	tldts-core	6.1.86	development	MIT		https://registry.npmjs.org/tldts-core/-/tldts-core-6.1.86.tgz
npm	tmpl	1.0.5	development	BSD-3-Clause		https://registry.npmjs.org/tmpl/-/tmpl-1.0.5.tgz
